Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
SDN,2008-01-01,2010-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20082010,2010,million No,,O,
SDN,2009-01-01,2011-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20092011,2011,million No,,O,
SDN,2010-01-01,2012-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20102012,2012,million No,,O,
SDN,2011-01-01,2013-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20112013,2013,million No,,O,
SDN,2012-01-01,2014-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20122014,2014,million No,3.3,E,
SDN,2013-01-01,2015-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20132015,2015,million No,3.3,E,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20142016,2016,million No,3.5,E,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20152017,2017,million No,4,E,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20162018,2018,million No,4.3,E,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20172019,2019,million No,4.6,E,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20182020,2020,million No,4.7,E,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20192021,2021,million No,4.9,E,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20202022,2022,million No,5,E,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210011,Number of people undernourished (million) (3-year average),6132,Value,20212023,2023,million No,5.3,E,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091M,Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
SDN,2016-01-01,2018-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
SDN,2017-01-01,2019-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
SDN,2018-01-01,2020-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
SDN,2019-01-01,2021-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
SDN,2020-01-01,2022-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
SDN,2021-01-01,2023-12-31,276,'729,Sudan,210091F,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
SDN,2014-01-01,2016-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20142016,2016,million No,,Q,
SDN,2015-01-01,2017-12-31,276,'729,Sudan,210071,Number of severely food insecure people (million) (3-year average),6132,Value,20152017,2017,million No,,Q,
